PLOT_ID,AGMR,ANMRc,DeadBioDmg,CVDBH,m.SDI,hillDivq0,FDq0,hillPDq0,hillDivq1,FDq1,hillPDq1,hillDivq2,FDq2,hillPDq2,PC1,PC2,MATave,CMIave,Age,Length,Census,Year,PS
4000433,0.142872991375265,1.37508960110122,0,0.432178547534477,2113.88839333323,3,13.7577075185319,776.922814,2.36729916732715,10.7417830480177,553.623458604443,2.04009726650032,9.68974371813762,469.222544785668,0.119987072535902,0.0692117645069811,6.00520833333333,15.738003893559,115.692307692308,18,3,2010,500
4000561,0.730827928963018,2.83522370752412,0,0.415354049887808,2020.40378261643,4,33.1373962797096,801.204859,2.51850861965174,16.7198059920097,446.49665660108,2.28013675200445,12.7058406768241,408.580003262165,-0.854811109388839,-1.81045507012818,8.78211805555556,13.2055722611111,91.75,14,3,2012,500
4000620,0.773000380887023,1.50378217210594,0,0.897361087330313,1788.33997733868,3,11.4680963116401,773.834293,2.00238295469503,3.17714949629624,650.39359852768,2.00050241910526,2.42199083606766,650.159809746568,0.701339499016776,-0.611764045245539,6.56892361111111,13.6220788100694,300,24,3,2006,2020
4000658,0.296083968404581,2.52137341361369,0,0.381133685624541,1312.17019010518,3,15.5831122978748,773.834293,1.78144453605224,9.26815483510738,541.69112611123,1.44292271127926,8.45507933500681,463.56337231732,-0.0652617755760062,0.543377232946758,7.871875,15.1585053708681,45.9166666666667,21,5,2007.5,400
4000713,1.19553269450999,3.80105048746782,0,0.582792701153679,2118.21055989317,2,1.8925248729964,650.100056,1.77115297910753,1.8925248729964,575.713325451186,1.6220383172089,1.8925248729964,527.243600425827,0.60433089663483,-0.435749705866536,7.40069444444444,12.8979714652778,73.9166666666667,17,5,1998.5,500
4001228,0.716659872960912,1.32171036801668,0,0.304445523203593,828.366548234476,3,21.3219494917302,761.248064,1.47146959435333,13.3447928012405,470.031408483533,1.2707936094955,11.8510949158046,410.552449679877,-3.89071891254919,-0.227257876866566,9.49149305555556,26.0707574692708,68.9090909090909,28,2,2005,810
4001519,0.938581937827665,2.13784000808241,41.6666666666667,0.396738462121021,1606.53394998892,2,4.3822438052263,349.332073,1.26847678656984,4.3822438052263,330.876306394277,1.13610075745383,4.3822438052263,327.985196153118,-0.00976253811543623,0.570238533251854,8.94791666666667,14.45924690625,103.555555555556,11,4,2004.5,810
4001520,0.717478996329946,1.7518879284925,0,0.42019625174053,1581.74333398725,2,2.84800052209582,366.745606,1.23655338664071,2.84800052209583,334.024831076876,1.11549965072413,2.84800052209582,329.42532977193,0.0749352889917377,0.605169189610035,8.94982638888889,14.4509366854688,108.1,11,4,2004.5,810
4001521,0.559060372829257,2.55229426993976,0,0.376840842147513,1670.05075530788,4,29.403510789318,798.116338,1.32575890952007,14.7903842120164,402.718542968706,1.13100142090913,12.5168945030255,360.278286396471,-0.28686598183711,0.451568951032009,8.97829861111111,14.4675108289236,81.6,10,4,2004,1016
4001522,0.158968610162413,1.14829485927065,0,0.270123236537992,1519.24108045289,3,12.9073903176896,391.027651,1.18710604804518,7.45062356132591,331.814487791262,1.07732698124525,6.68453354132792,327.932321410114,0.0564171635028359,0.561684685946962,8.94131944444444,14.3985269447917,106.818181818182,10,4,2004,1016
4001528,0.985775848333348,3.41339656586189,6.25,0.417502690476635,1554.61400117722,3,12.9073903176896,391.027651,2.27712820013128,6.86633677991954,349.538854554746,2.04216115012733,5.6168499621481,339.845719511617,-0.453597311861638,-0.580738092484529,8.47586805555556,13.0859341388889,99.9285714285714,10,4,2004,810
4001529,0.622712308764817,2.52772472116393,0,0.632818837701539,1569.85868572229,3,12.9073903176896,391.027651,2.91250795557337,10.0133946469431,364.409224091818,2.8369002537468,8.6502281583753,350.461486707516,-0.038706963193411,-0.0224344145953622,8.40711805555556,13.0009162757118,82.0625,10,4,2004,810
4001532,0.264972082796466,2.52724190589004,4.76190476190476,0.635980398094307,1642.7161301507,3,12.9073903176896,391.027651,2.95024560689838,11.1956003669266,365.347720393674,2.90539942976157,9.98398063075483,351.29212559423,-0.0602221255401104,-0.289739056388362,8.6984375,13.2424378276736,105.571428571429,17,4,2007.5,810
4001533,0.425778711172353,2.42438752758648,0,0.533947975737534,1594.0006852311,4,35.0061329477661,429.825229,2.88085910537676,14.3710828679642,367.556615183314,2.52121996191917,10.7221785614225,350.7781478343,0.271269260177185,0.225668259730812,8.38576388888889,13.2530927489583,81,10,4,2004,810
4001534,0.563777050817871,2.65544932887781,0,0.598168351781608,2005.73321261059,4,32.2156888303295,716.077679,3.01114562801104,20.2755418039742,401.823508938419,2.70486681591517,15.820279256303,365.360157439291,0.0387135345581984,-0.0391470097412041,8.17916666666667,13.0842045175347,80.1428571428571,10,4,2004,810
4001535,1.22208894393825,4.12522603477738,7.69230769230769,0.648771674237902,1920.25903588147,3,12.9073903176896,391.027651,2.86632416106735,8.73376571961313,361.461842696673,2.75620850821216,7.05060315135842,347.7797190655,-0.354259720969258,-0.541437879322525,8.0265625,12.7205277628125,87.75,20,3,1999,810
4001539,0.302817142414202,2.07556184948792,0,0.553598218823988,1447.07387014236,2,2.84800052209582,366.745606,1.99933611549391,2.84800052209583,355.259857112434,1.99867303853511,2.84800052209582,347.310768721263,0.541565285879336,0.487184906541454,8.59409722222222,13.4288498128472,82.25,20,4,2009,810
4001540,0.41064417159864,2.26779494811012,14.2857142857143,0.326191130101281,710.724940726,3,17.0979956789393,691.795634,1.36228777672428,8.29462357433319,438.147041838552,1.1909910606909,7.22999463684753,386.945619018343,-3.37909380958256,-0.145090472844952,8.50486111111111,12.4134460973785,16.7272727272727,6,3,2015,500
4001541,0,0.147918265806266,0,0.193439771757547,255.444692467458,3,16.962348888689,691.795633,1.24052663319021,8.20855586999192,399.334684338624,1.10974620959733,7.25326714917475,360.624170831239,-3.83595801091658,-0.229246922979824,8.44375,12.3585725359375,10.125,5,3,2009.5,400
4001541,1.4529279256252,4.30715058278352,0,0.344694275213635,664.054665381125,3,17.0979956789393,691.795634,1.50591903664769,7.34083814352505,485.538194812892,1.31131952341712,6.72085141821218,426.014968028901,-2.59437879694356,0.0324104900012081,8.44375,12.3585725359375,16.5,6,3,2015,400
4001542,0,0.184897832257832,0,0.257290878464531,304.457623958069,2,6.33730658107987,650.100056,1.21671211982468,6.33730658107987,395.492308616951,1.10321491593355,6.33730658107988,358.600039314218,-3.67474557087092,-0.201451749371036,8.4375,12.2911869524306,9.5,5,3,2009.5,500
4001542,0.707572140217594,2.70115986076608,5.26315789473684,0.378511031330913,675.487998653102,2,6.33730658107987,650.100056,1.41239091749281,6.33730658107987,459.097707277984,1.24205370710861,6.33730658107987,403.729592273156,-2.71215810363616,0.0131743214854103,8.4375,12.2911869524306,16.1666666666667,6,3,2015,500
4001543,0.147166313679892,1.09173458180789,0,0.271579880118965,525.295445892292,2,6.33730658107987,650.100056,1.0707664922559,6.33730658107987,348.052678289243,1.02586652766034,6.33730658107987,333.457943540258,-4.00453312820561,-0.27498377638924,8.47795138888889,12.313536937066,16,6,3,2015,500
4001544,0,0.147918265806266,0,0.313761613335207,499.745135473087,2,6.33730658107987,650.100056,1.02086989007339,6.33730658107988,331.833786352712,1.00609855008079,6.33730658107987,327.032361874519,-4.25881164844973,-0.331679714743772,8.46649305555556,12.4571259109375,9.16666666666667,5,3,2009.5,400
4001544,0.407579720662021,2.53286706279635,0,0.374972874812269,530.244886867049,3,17.0979956789393,691.795634,1.17968253767745,8.48888007695896,381.324976438281,1.07722804235547,7.34870441751799,350.117052202669,-3.48203267972122,-0.168142111577308,8.46649305555556,12.4571259109375,16,6,3,2015,400
4001545,0,0.184897832257832,0,0.195132660398478,223.724765374272,2,6.33730658107987,650.100056,1.11444181672896,6.33730658107987,362.249343732118,1.0464210910701,6.33730658107987,340.139204952127,-3.90921981371582,-0.253731970308683,8.48680555555556,12.4892640628472,9.85714285714286,5,3,2009.5,500
4001545,0.290904004722514,2.20753449453303,33.3333333333333,0.358736850924968,570.511055789027,3,17.0979956789393,691.795634,1.56620683049959,7.13909288771127,504.698364011696,1.36720923364306,6.62927828611018,444.107707407582,-2.30417287616955,0.0981978274482469,8.48680555555556,12.4892640628472,15.875,6,3,2015,500
4001546,0.643521431366489,3.60844214083064,8.33333333333333,0.288223291309308,662.432410006019,2,6.33730658107987,650.100056,1.01161345667937,6.33730658107987,328.824982418806,1.00309550638252,6.33730658107987,326.056222436313,-4.27276190688983,-0.334790174061336,8.51961805555556,12.544766862066,16.25,6,3,2015,400
4001547,0.123941877604106,0.703060442347833,0,0.171541436557853,236.590719085732,2,6.33730658107987,650.100056,1.07114134644093,6.33730658107987,348.174524652581,1.02603178154178,6.33730658107987,333.511659319044,-4.06154165081747,-0.287694844868724,8.53298611111111,12.5796948803819,9.14285714285714,5,3,2009.5,500
4001547,0.158288342526125,1.01909617212087,0,0.369768137354002,607.064436883258,3,17.0979956789393,691.795634,1.4507191147683,7.10409342253194,468.98926530599,1.26678694593464,6.61421682751442,411.650543956302,-2.3588047954812,0.086408191914986,8.53298611111111,12.5796948803819,16.2222222222222,6,3,2015,500
4001548,0,0.147918265806266,0,0.225925233533488,379.892449015268,2,6.33730658107987,650.100056,1.04635338689671,6.33730658107988,340.117197708669,1.01558905126052,6.33730658107987,330.117249548726,-4.25026254698111,-0.329773539855755,8.53298611111111,12.5806021121528,9,5,3,2009.5,400
4001548,0.869899493775572,4.29663769175667,11.3636363636364,0.36796865881688,890.198689026774,2,6.33730658107987,650.100056,1.13950597276616,6.33730658107987,370.396448353808,1.05928543982135,6.33730658107987,344.320761873923,-3.97677448734985,-0.268794491548142,8.53298611111111,12.5806021121528,16.125,6,3,2015,400
4001593,1.2894278344874,2.69539678354958,0,0.377751042171487,808.182265379093,5,56.1590023116735,842.900437,2.89081548130669,20.5044558869382,671.121575500857,2.31137422124189,13.3133518582951,636.769064313294,-2.46782480031664,-0.120219730217435,8.77777777777778,13.3404894104167,62.5,27,3,2002.5,1010
4001596,0.675155820046225,2.4301239121645,1.61290322580645,0.532623906109958,1850.75652958389,4,30.2446394774887,517.850409,2.62222483390275,7.2390390985944,358.55346568743,2.36453552673976,5.61380258753829,344.27107033481,-0.595058730383843,-0.869231778769541,8.82309027777778,13.1546941361111,96.2307692307692,10,5,2004,810
4001596,2.02537030888398,1.93394608845442,0,0.503426398593833,1867.11454277761,4,30.2446394774887,517.850409,2.36177275754918,6.57933289614836,352.973968176823,2.14813412818795,5.24098823123799,341.142632971269,-0.625825496287894,-0.891206489383373,8.82309027777778,13.1546941361111,99.4166666666667,7,5,2012.5,810
4001608,0,0.184897832257832,0,0.466672641691845,971.41816374447,2,6.06083067395843,436.198036,1.01233876022991,6.06083067395843,326.415926535229,1.00331895231309,6.06083067395843,325.418119003327,-4.28672213401171,-0.299455485983304,8.48524305555556,13.2037658765625,11.3333333333333,5,3,2009.5,500
4001608,0.55199492233704,3.71314504277161,5.26315789473684,0.22922514902865,574.698754304815,3,18.4273691645001,761.248064,1.05450482218417,10.7831738724387,339.275403874407,1.01686615419873,9.36146917140413,329.576413996963,-4.07206100143045,-0.242791746705836,8.48524305555556,13.2037658765625,17.75,6,3,2015,500
4001610,0.110555247502553,0.383706562444116,0,0.242107444474284,378.458821718093,2,6.33730658107987,650.100056,1.08682514380266,6.33730658107987,353.27254342416,1.03312800931809,6.33730658107987,335.81828835643,-4.09250978411489,-0.294599743381976,8.5765625,13.2511551840278,12,5,3,2009.5,500
4001610,0.271793479115345,2.50517940426465,0,0.374788774706969,801.554023047162,3,18.8701305106539,776.922814,1.16798240477651,8.64019959678365,378.559325267432,1.07177450357426,7.46254819362123,348.364163633258,-3.83228208092599,-0.260877850544765,8.5765625,13.2511551840278,18,6,3,2015,500
4001722,0.271789216799945,1.01638882636942,0,0.676948284186868,1130.50256990839,3,11.3742426770617,773.834293,2.1311904940914,6.72779775437161,619.175168050509,1.72775056812491,4.65674128183886,541.746659490175,0.46545474498978,-0.41025480017645,6.60364583333333,12.177841275,300,25,3,2006.5,2020
4001788,1.22937239435832,3.76022546378006,0,0.505828457260352,1461.2827153154,4,27.6246971637848,429.82523,2.20585359072014,6.67105994939197,359.169703305801,2.05290733950624,4.36413221181081,347.813724787295,0.670802628021187,0.412126308361187,8.77569444444444,12.8197968836806,61.6666666666667,10,9,2002,405
4001789,0.530249584654174,1.95646278793757,0,0.47029557272151,1511.49063976306,3,12.9073903176896,391.027651,2.02346783434661,7.46094144711418,355.292570974311,1.95620861937059,5.41128325138522,346.713848946448,0.624130954464612,0.307037545474272,8.89357638888889,12.8193806729167,61.8235294117647,10,9,2002,405
4001792,0.700462738711438,0.933761659301756,0,0.69852839840522,1692.78955390214,2,1.8925248729964,650.100056,1.47492249050952,1.8925248729964,479.423596837949,1.29521828479745,1.8925248729964,421.010739739523,0.609805557792083,-0.445532685083933,8.44618055555556,12.2173382185764,138.555555555556,15,7,2001.5,410
4001805,0.618663237301198,1.70502172975828,0,0.39214763101859,1288.7315512915,4,32.2156888303295,716.077679,2.37570603011376,15.1177995293947,514.856545164053,1.87741734449742,11.4224359654578,444.403852220383,-0.891570016842007,0.250033661232441,8.68003472222222,12.7687271366319,67.4444444444444,15,7,1999.5,410
4001808,0.462564733687443,2.23042888970556,0,0.34299129311468,1536.5298324166,3,12.9073903176896,391.027651,1.7116305184627,6.95595186332494,346.117334552822,1.42282703679011,5.82651400124781,337.141386457868,0.0897041077010455,0.552074088664777,8.16354166666667,13.1668354520139,78.0555555555556,10,8,2002,1000
4001836,0.741898323405466,2.84384488182749,27.2727272727273,0.364015556397233,1455.44707650281,3,15.7778537421027,674.382101,2.04952422969389,7.66577223355822,648.592928492596,2.00424472436801,6.89549318844302,644.859994844934,-1.79668607117424,0.182857919800226,8.73524305555556,8.6750131109375,58.2857142857143,10,2,2004,400
4001869,0.25817291090392,1.62597264846354,11.1111111111111,0.657723317513816,1324.15817669919,2,2.84800052209582,366.745606,1.54862255752222,2.84800052209582,343.807504392943,1.36409343243856,2.84800052209582,336.573639736275,0.987485299759,0.374437004575353,8.2546875,10.1848934817708,68.7,10,4,2004,810
4001870,0.6862195365543,2.72096053175623,5,0.591351091290346,1553.90886076571,2,2.84800052209582,366.745606,1.96581335424403,2.84800052209582,354.490132127827,1.93370566709801,2.84800052209582,346.512425180243,1.06649214906501,0.35446064957235,8.21458333333333,10.1195325560764,71.4666666666667,10,4,2004,810
4001872,0.515413799924613,1.33921900027529,0,0.644015944375721,1456.07717794121,2,2.84800052209582,366.745606,1.60033291459428,2.84800052209582,345.259115960167,1.41683782268014,2.84800052209583,337.798083601895,0.95553717490302,0.382514874904436,8.33177083333333,10.2054739602431,72.625,10,4,2004,810
4001877,0.660386110873623,2.36433920663518,0,0.429865962674394,1348.83816496696,3,12.9073903176896,391.027651,1.20512176654086,6.64307274066611,332.742478438586,1.08929010556507,4.91689137142021,328.500289786095,1.48188377908439,0.1641077982093,8.71319444444444,8.9466456953125,66.5714285714286,10,4,2004,503
4001879,0.392239792214544,2.04931573076703,0,0.390757593191731,866.661403719506,3,10.8387647456196,405.543185,1.65357787266483,4.31995949080071,346.25135189124,1.35459311823476,3.49569400666207,336.156568865555,1.42417612745438,0.298281490256378,8.64010416666667,8.81820846875,73.5555555555556,17,4,2007.5,500
4001881,0.416280995477847,1.804733218904,6.66666666666667,0.477674999705625,1091.20225635186,2,2.84800052209582,366.745606,1.29307319951218,2.84800052209582,335.94531481874,1.1526774919579,2.84800052209582,330.668257843133,1.41486153138506,0.266377774295952,8.553125,8.72168838194444,75,17,4,2007.5,810
4001882,1.22699486754666,2.07004067582721,18.1818181818182,0.401959146095088,1303.97224170203,3,12.9073903176896,391.027651,1.33507795238692,4.93379405010722,337.078064098711,1.17000415636431,3.77400411639679,331.214552593685,1.44159709190726,0.214370371116364,8.56111111111111,8.76652615850695,75.5,17,4,2007.5,810
4001883,0.392177797713766,1.81895014305573,0,0.470097289386508,1131.27255175619,5,55.242790430768,464.841651,1.22899282258899,18.8365731841578,333.272629080334,1.08308311949568,12.7304923216836,328.157480187256,1.79152798973524,0.190613212820878,8.58524305555556,8.76002794947917,76.8,17,4,2007.5,810
4001884,0.467638800672454,1.85570298612702,18.1818181818182,0.456111148921059,1033.68287022118,4,27.6246971637848,429.82523,2.07670859560048,13.8920885087611,354.362829989513,1.55244461076137,9.99599489236323,340.116914641521,1.35959198385351,0.136905576887284,8.59635416666667,8.77767487222222,78,17,4,2007.5,810
4001885,0.281394531098977,1.72476921363553,0,0.41710996333391,1436.02418655012,2,2.84800052209582,366.745606,1.24246736427227,2.84800052209582,334.229325649177,1.11923839116184,2.84800052209582,329.553623652544,1.60756935946372,0.217652885006331,8.59045138888889,8.83514272586806,77.5714285714286,17,4,2007.5,500
4001932,0.387540353291171,1.57741370491762,9.09090909090909,0.560345401991633,1791.35197799025,4,32.2156888303295,716.077679,2.32002690810807,22.8302813995877,397.159851984115,1.8130223130398,18.4963868397757,360.371543311416,0.197343960803775,-0.163310493659735,8.57118055555556,11.3019125625,76.5714285714286,20,3,1999,810
4001933,0.899556745608365,2.34839584627982,8.69565217391304,0.499199354034611,1511.16062807675,3,12.9073903176896,391.027651,2.10884262071324,12.6471920316201,354.319649552408,1.70583781578632,12.4277614690966,342.635840295725,0.531757521043508,-0.346508972810507,8.50625,11.241996450625,84.2,10,4,2004,810
4001934,1.44738768174607,3.22830499989237,22.2222222222222,0.485573347017887,1538.45036763502,3,12.9073903176896,391.027651,1.97194704859763,12.5910288155584,351.928770870595,1.59749481486268,12.3137418894755,340.997862854042,0.58754562453522,-0.271024582698001,8.44427083333333,10.9721541456597,81.1111111111111,10,4,2004,810
4001935,0.230543412076489,1.28833809643227,14.2857142857143,0.493592055315551,1447.55616383869,3,12.9073903176896,391.027651,1.64140909691893,9.59191559870108,345.425806427181,1.38289565485994,7.54360976486747,336.933378698502,1.06585460467905,0.0949405728633117,8.46284722222222,10.9555103564236,78.875,10,4,2004,810
4001938,0.881763741918828,2.14697070832538,31.0344827586207,0.380180971680892,1177.80950171685,3,17.0979956789393,691.795634,2.39458388810517,10.4026280810604,665.159767946116,2.22531685901791,8.56853187693581,658.392661632521,-2.25672507748119,0.0732013485794131,8.50659722222222,12.0263793534375,59.4,11,4,2003.5,1000
4001939,1.35718849314652,2.55671280779402,84.2105263157895,0.307448309124565,1212.37318403412,3,17.0979956789393,691.795634,1.91242466486108,8.35457750654901,617.968977054707,1.81820984024836,7.25088176631382,590.378287648422,-3.00641850064445,-0.0654965412566287,8.565625,12.0703788444444,58.5555555555556,11,4,2003.5,1000
4001971,0.322460913286071,1.5204819100724,15.3846153846154,0.473936501389819,1634.80849249509,3,12.9073903176896,391.027651,2.53741055783123,10.4080636595931,361.647422026423,2.3497336878557,8.65453279251605,349.40165385357,0.456552492456617,0.160274113094207,9.25243055555556,13.7629665096354,119.111111111111,17,4,2007.5,1010
4001972,0.0680928013919613,0.778511622383833,0,0.412749990570493,1499.92135593097,2,2.84800052209582,366.745606,1.68191943661092,2.84800052209582,347.468324076785,1.50840420517645,2.84800052209582,339.738476515465,1.19143321308381,0.322870134683881,9.21979166666667,13.6355654246528,116.333333333333,17,4,2007.5,1010
4001977,0.365095189924014,1.58161449295321,23.0769230769231,0.556054489517894,1607.0143282751,3,16.2256626735658,691.795634,1.55598570822705,5.48801790215005,358.798814885143,1.32853364884997,3.91918211549043,340.777987061544,0.922002920610489,0.449631159756801,9.0421875,13.0271412362847,92.3333333333333,17,4,2007.5,810
4001983,0.533196776251033,1.27616357668761,0,0.524103839665564,1243.14891307373,4,32.707200393993,716.077679,3.57900556412096,22.9768713485826,557.968716428866,3.21600360207953,18.1966359434931,481.900308510742,-0.357155734242635,1.11600070788725,9.3578125,13.3309545984375,76,17,4,2007.5,1010
4001984,0.292376974304298,1.72777844439351,0,0.434403614409189,929.816806302626,4,34.2900642503563,785.530109,2.77313961126647,15.9072516257668,685.094474790758,2.45093063758206,10.9921803051444,668.051479122712,-0.917748463873837,2.01351828147761,9.42118055555556,13.3834805992882,110.75,17,4,2007.5,1010
4001985,1.16390649319731,1.96037789486397,20,0.465994882553072,894.886510423619,4,36.806628718361,900.657051,2.85708192341753,24.4545490397325,726.863175237088,2.52857681439105,18.4532829019065,670.703962989891,-0.702551077993934,1.9110069448405,9.42170138888889,13.4397227729167,111,17,4,2007.5,1010
4001986,0.0976562304226047,1.91531671776107,0,0.672417514722938,1338.90433716767,3,12.9073903176896,391.027651,2.06841337998244,5.95698419730212,356.121513539245,2.01870010758706,4.49419786867238,347.405796465236,0.302180462252786,0.478262119435021,9.16423611111111,13.0045888273264,118.333333333333,17,4,2007.5,1010
4001987,0.65338645114762,2.5835978756948,5.45454545454545,0.477133491401523,1588.49190674448,3,12.9073903176896,391.027651,2.27919836437489,5.57250469046789,358.692189183668,2.14384317925958,4.14084887989821,348.188606487982,0.506620138592074,0.420734806051927,9.10694444444444,12.8480951767014,108.533333333333,17,4,2007.5,1010
4001989,0.205807481573883,1.44624758187801,0,0.462785137780177,1540.87032583116,4,32.707200393993,716.077679,2.14768058799932,9.84349757405027,370.005810995868,2.02651293795231,5.70854313113933,351.669737626607,0.503016591115409,0.500846544213538,9.08177083333333,12.3004724892361,113.315789473684,10,4,2004,1016
4001990,0.160281230045711,1.37928522788167,22.2222222222222,0.454137887524648,1887.27401358169,3,12.9073903176896,391.027651,1.90391666831795,4.91411964785407,352.5829071621,1.7584592886788,3.73039075938761,344.032077107167,0.78381689464433,0.364987597192192,9.11527777777778,12.3445255959375,118.375,17,4,2007.5,1010
4001991,0.491058114174625,1.72036258748806,35.7142857142857,0.340240449063146,1645.39847442442,2,2.84800052209582,366.745606,1.94740977817845,2.84800052209582,354.062684631906,1.89966188214067,2.84800052209582,346.073845674105,0.446142073032659,0.511312029595927,9.08003472222222,12.3001498402778,125.416666666667,17,4,2007.5,1010
4001994,0.743889972612222,1.35599634011424,0,0.683962700474096,2104.77545795937,3,12.9073903176896,391.027651,2.11017026286913,10.2568277363493,355.990158695518,1.95522871256633,9.21953291535704,346.281260887646,0.137822855535971,0.210051386953143,9.17569444444444,12.4934959848611,119.25,19,4,2008.5,1010
4001996,0.759862986009507,2.80699934331807,0,0.53278394516023,1731.88439216638,4,32.707200393993,716.077679,2.4089255986383,15.4378182803407,423.851094248317,2.08740819386709,9.67025577870672,377.520432701933,0.508696991092076,0.646958683124644,9.23958333333333,12.4450201762153,114.6,10,4,2004,1016
