AGMR,ANMR,ANMRc,DeadBioDmg,PS,Length,AGMRsd,ANMRcsd,loghillDivq0_sc,logFDq0s,loghillPDq0_sc,DeadBioDmg_sc,loghillDivq1_sc,logFDq1s,loghillPDq1_sc,logCVDBH_sc,loghillDivq2_sc,logFDq2s,loghillPDq2_sc,logm.SDIs,logPC1s,logPC2s,MATave_sc,CMIave_sc,logSA_sc
0.573207154152866,3.41013275556104,3.55805102136731,9.47368421052632,400,16,0.195696151617042,2.13276292286915,-1.50190819804068,-2.41097471960154,-0.0454348176562275,0.387175423683674,-1.12780970802619,-2.50843772740443,-0.302902787751148,3.4855574055461,-1.11333438278741,-2.54919842385226,-0.465694669800784,0.329828756324766,0.433378204042731,-0.389068669768343,0.374822855045318,2.51004413500551,-1.12993121560238
1.09060910766738,3.31261831071549,3.46053657652176,14,400,16,0.372340093354948,2.07431092452461,-1.50190819804068,-2.41097471960154,-0.0454348176562275,0.572159237221429,-0.110006840260948,-2.50843772740443,1.2449837266792,2.96754121231216,0.144647307472558,-2.54919842385226,1.50819999375513,0.81944759129654,0.362326319286567,-0.123796098218523,0.488708711809346,2.54907172579104,0.720480191994612
0.458203342307095,1.8326580309369,1.98057629674317,0,400,18,0.156433202373555,1.18719480587551,-0.503090283469481,-0.673839009715113,0.490061880795358,0,-1.39021358367924,-0.851207929359387,-1.03474197122829,2.62574912242055,-1.30393332359903,-0.786037342364128,-0.929863338353632,0.587921289886596,0.148543014781452,0.473946622295995,0.510494436986427,2.55640443335443,0.453217019030526
0.142872991375265,1.19019176884339,1.37508960110122,0,500,18,0.04877764413718,0.824254654933139,-0.503090283469481,-0.673839009715113,0.490061880795358,0,0.458301983545279,-0.466844859459601,0.819077540835361,3.26589161703168,0.463343300837396,-0.387749809456209,0.530697236399361,0.825195229445179,0.188409197386173,0.180627584369896,0.502471550169716,2.55293921835123,0.477291230749374
0.730827928963018,2.65032587526629,2.83522370752412,0,500,14,0.249508772101219,1.69948659115162,0.205582304922897,0.095965825131369,0.582536087074181,0,0.61784356853663,0.0534255523682453,-0.0236424720374518,3.15844869114751,0.766174599105168,-0.0290950694016965,-0.0604564446554902,0.724753138050793,-0.250948453828644,-1.5218555618872,1.54577296995244,2.03360412684808,0.0209678432706313
0.773000380887023,0.756794929784299,1.50378217210594,0,2020,24,0.26390668476855,0.90139541043082,-0.503090283469481,-0.833244813136355,0.478093082046828,0,0.0269333113552436,-1.89924787072105,1.45034670388395,5.82323225946283,0.409987137875943,-2.22272513773572,1.92386345412282,1.83246345522445,0.422620689981156,-0.349467591546528,0.71426271678644,2.11901866043051,2.35253701379788
0.296083968404581,2.37345514780742,2.52137341361369,0,400,21,0.101084734816178,1.51135880260559,-0.503090283469481,-0.564735500707292,0.478093082046828,0,-0.274316531998019,-0.640353556055106,0.733694478664263,2.93591654348592,-0.479487814428893,-0.568140871746531,0.478864543650485,-0.659515609794394,0.109742444949938,0.50920801379763,1.20378926604992,2.43409931979225,-1.34138841246669
1.19553269450999,3.61615265520999,3.80105048746782,0,500,17,0.408161596994938,2.27842138826603,-1.50190819804068,-2.41097471960154,-0.0454348176562275,0,-0.289245469888366,-2.50843772740443,0.97239552079762,4.17505856791213,-0.160935000572372,-2.54919842385226,1.02871186463752,0.832127599919132,0.384794149614887,-0.204955484696564,1.0267639423056,1.97052329757565,-0.404383467807877
0.716659872960912,1.02217587975899,1.32171036801668,0,810,28,0.244671717965695,0.792258135352553,-0.503090283469481,-0.290157151397698,0.428819187143933,0,-0.766884701534819,-0.211696894513328,0.177649940748108,2.41650951447618,-0.825308640154973,-0.121264194718513,-0.039884307317914,-0.42100831941288,-2.28390103595069,-0.0408216534128003,1.81228935640021,4.67191508919626,-0.54244206519299
0.938581937827665,1.83830551982472,2.13784000808241,41.6666666666667,810,11,0.320437161119513,1.28146164202904,-1.50190819804068,-1.67568531016063,-1.91171594102795,1.70285487268282,-1.14938139957941,-1.52111334481907,-1.1980164441801,3.03806909981764,-1.13032232880987,-1.43794016909447,-0.999024224698601,1.07994870390404,0.133528793910713,0.526971016295151,1.60806448954559,2.29069980840811,0.259181156151186
0.717478996329946,1.45235344023481,1.7518879284925,0,810,11,0.244951371298453,1.0501146825812,-1.50190819804068,-2.05306720242008,-1.76554683222452,0,-1.21505824910514,-2.02785033706987,-1.16090384753988,3.18950181727056,-1.18014066207425,-2.00828531154431,-0.980309031106816,1.04242219533407,0.169467742177324,0.549942479565571,1.60878198348855,2.28899560079416,0.343705594465436
0.559060372829257,2.17658187479185,2.55229426993976,0,1016,10,0.190866360776609,1.52989334736608,0.205582304922897,-0.00872392011490834,0.570930727069827,0,-1.0355733732148,-0.090756722526546,-0.428025123436803,2.90761210620217,-1.1425690873261,-0.0489240894349999,-0.597879237077074,1.57633779051122,0.0128289761804765,0.447839907410398,1.61947916591083,2.29239452149844,-0.209761938801727
0.158968610162413,0.77258246412274,1.14829485927065,0,1016,10,0.0542727790665319,0.688309607047897,-0.503090283469481,-0.729708611377635,-1.57291062895632,0,-1.32021186657015,-0.897031834657306,-1.18692101160329,2.17407367597677,-1.27493228321526,-0.879120080397002,-0.999712919071419,1.36621064622252,0.161647027193705,0.521323789190309,1.60558587410628,2.27824774204787,0.320229662814224
0.985775848333348,3.1138620776042,3.41339656586189,6.25,810,10,0.336549428035251,2.04605431259992,-0.503090283469481,-0.729708611377635,-1.57291062895632,0.255428230902423,0.358237086845841,-0.993062202124199,-0.982998863327478,3.17224105220783,0.466096024337938,-1.10943916423788,-0.847280586132489,1.00884134066042,-0.0622199826873584,-0.323578414016898,1.43071303219084,2.00906949603892,0.189015347568012
0.622712308764817,2.22819023290624,2.52772472116393,0,810,10,0.212597490291161,1.5151658962008,-0.503090283469481,-0.729708611377635,-1.57291062895632,0,0.992359775743258,-0.549411957858931,-0.819736524121077,4.45798127058645,1.36094962715539,-0.537941278001991,-0.715888045022378,1.02897609895127,0.121147198355234,0.113586117465866,1.40488325024436,1.99163456939105,-0.198638780208718
0.264972082796466,2.22770741763235,2.52724190589004,4.76190476190476,810,17,0.0904629617993077,1.51487648761488,-0.503090283469481,-0.729708611377635,-1.57291062895632,0.194611985449465,1.02553179043534,-0.418187305637672,-0.809657403617423,4.47556912011112,1.42590243579082,-0.348159384586808,-0.705775620371251,1.11928565611086,0.111910226266297,-0.0892448538459122,1.51433368990647,2.04116428450001,0.297124095026492
0.425778711172353,2.12485303932879,2.42438752758648,0,810,10,0.145363250638481,1.4532236323907,0.205582304922897,0.144008027421721,-1.28865687082263,0,0.964206830607675,-0.124574019059252,-0.786036466473202,3.89005392605944,1.03979357475499,-0.253752301634729,-0.712030101893055,1.06094373479395,0.251148256440681,0.292326671337008,1.39686036342765,2.04334932849072,-0.224286301900578
0.563777050817871,2.35591484062012,2.65544932887781,0,810,10,0.192476661213547,1.59172643623642,0.205582304922897,0.0712630174287761,0.245014690976006,0,1.07817926575461,0.280159797845298,-0.436743970251452,4.26295634747649,1.23120311294521,0.261052435239526,-0.538046626647828,1.583525522953,0.154151083158502,0.101227471399124,1.31924056414404,2.00871479621101,-0.245223119224385
1.22208894393825,3.82569154651969,4.12522603477738,7.69230769230769,810,20,0.417228050155617,2.47273832853772,-0.503090283469481,-0.729708611377635,-1.57291062895632,0.314373207264521,0.951173606155942,-0.710186193957494,-0.851559977626106,4.54638209605395,1.28239282060915,-0.808556475524318,-0.748700996855666,1.48051108678871,-0.017279327613619,-0.291044591946258,1.2619062754295,1.93413426330688,-0.0667588700107654
0.302817142414202,1.77602736123023,2.07556184948792,0,810,20,0.103383478354712,1.24413093857447,-1.50190819804068,-2.05306720242008,-1.76554683222452,0,0.0230096127121271,-2.02785033706987,-0.919380184170187,4.00578758894243,0.407496494916015,-2.00828531154431,-0.754464852207606,0.846025339514658,0.360061981753271,0.471768775825689,1.47513242993214,2.07939247756829,-0.194147240182429
0.41064417159864,2.08289711585229,2.26779494811012,14.2857142857143,500,6,0.14019623356688,1.35935908534009,-0.503090283469481,-0.483492812644107,0.141355464548499,0.583835956348397,-0.965537788982427,-0.770848640653946,-0.0976164571702157,2.56683060912015,-1.0018704342871,-0.775303884548089,-0.29285047029117,-1.73098906363253,-1.82933571133269,0.0219023282897825,1.44160589477938,1.87115989401938,-3.32869323697747
0,0,0.147918265806266,0,400,5,0,0.0886649997518794,-0.503090283469481,-0.49046795856167,0.141355460205045,0,-1.20679219062074,-0.783113670322014,-0.461090971516744,1.60786340246371,-1.19421825751305,-0.771050599708216,-0.593780198176133,-3.26561353183447,-2.23180353600888,-0.0423533800866295,1.41864608860473,1.85990677046536,-4.31671514828401
1.4529279256252,4.15923231697725,4.30715058278352,0,400,6,0.496037778945718,2.58178733554103,-0.503090283469481,-0.483492812644107,0.141355464548499,0,-0.707255543981495,-0.914487387532938,0.304843661640901,2.69280916312753,-0.739847033039151,-0.871948920097536,0.118042639589252,-2.21841934510463,-1.24399784973222,0.153853320864448,1.41864608860473,1.85990677046536,-3.3556162596816
0,0,0.184897832257832,0,500,5,0,0.110831249689849,-1.50190819804068,-1.35264188871192,-0.0454348176562275,0,-1.25673817487569,-1.08734040788444,-0.498978709211954,2.08174573160535,-1.2102878375939,-0.949717893456014,-0.61782399611575,-3.26561353183447,-2.08350965795524,-0.0210065074589169,1.4162979266096,1.84608776041661,-4.44211056409064
0.707572140217594,2.51626202850825,2.70115986076608,5.26315789473684,500,6,0.24156911481096,1.61912619161106,-1.50190819804068,-1.35264188871192,-0.0454348176562275,0.215097457602041,-0.872471567102962,-1.08734040788444,0.0854184456352272,2.91863480709765,-0.887583959909562,-0.949717893456016,-0.111470472052728,-1.8096990278071,-1.32485820923419,0.139780286248828,1.4162979266096,1.84608776041661,-3.3957817816795
0.147166313679892,0.906836749550055,1.09173458180789,0,500,6,0.0502434085586112,0.654406309440482,-1.50190819804068,-1.35264188871192,-0.0454348176562275,0,-1.58598151871937,-1.08734040788444,-0.999695840242002,2.1844951199215,-1.40817973339498,-0.949717893456016,-0.928335476614293,-2.38190628861674,-2.39517972803548,-0.0777517581308145,1.43149575285589,1.85067115416632,-3.41617618457238
0,0,0.147918265806266,0,400,5,0,0.0886649997518794,-1.50190819804068,-1.35264188871192,-0.0454348176562275,0,-1.70894037362263,-1.08734040788443,-1.18669310598214,2.4812134778252,-1.46115065666823,-0.949717893456016,-1.01145196676857,-2.62778755093593,-2.6598886062046,-0.122110704012558,1.42719078919814,1.88011747442584,-4.51240526035807
0.407579720662021,2.38494879699008,2.53286706279635,0,400,6,0.139150012753391,1.51824831281161,-0.503090283469481,-0.483492812644107,0.141355464548499,0,-1.33637568264639,-0.743627620278465,-0.641929124973948,2.89526828323527,-1.27518231043073,-0.753750050424395,-0.720088316404077,-2.76936180091544,-1.91539796773028,0.0044132215265349,1.42719078919814,1.88011747442584,-3.41617618457238
0,0,0.184897832257832,0,500,5,0,0.110831249689849,-1.50190819804068,-1.35264188871192,-0.0454348176562275,0,-1.48296810979258,-1.08734040788444,-0.843031842199476,1.62075151796518,-1.35417270174604,-0.949717893456016,-0.843593232437212,-3.26561353183447,-2.30170969036884,-0.0612613433687701,1.43482231568233,1.88670816372577,-4.36948083618608
0.290904004722514,2.0226366622752,2.20753449453303,33.3333333333333,500,6,0.0993162660335528,1.32323783234718,-0.503090283469481,-0.483492812644107,0.141355464548499,1.36228389814626,-0.606111859886391,-0.947255921359752,0.456507715323788,2.78726629224681,-0.626221371324144,-0.890105606849685,0.295712571994568,-2.18922638424311,-1.05363775004119,0.201579511010758,1.43482231568233,1.88670816372577,-3.43161188932553
0.643521431366489,3.46052387502437,3.60844214083064,8.33333333333333,400,6,0.219701841976535,2.16296831075927,-1.50190819804068,-1.35264188871192,-0.0454348176562275,0.340570974536564,-1.73241033148328,-1.08734040788444,-1.22238649260671,2.30272881471071,-1.46928866127437,-0.949717893456016,-1.02422128128912,-2.23960951840567,-2.67511348123214,-0.124559894056517,1.44715016615678,1.89809032739077,-3.38566329014966
0.123941877604106,0.518162610090001,0.703060442347833,0,500,5,0.0423144552463934,0.421427695941027,-1.50190819804068,-1.35264188871192,-0.0454348176562275,0,-1.58507962739208,-1.08734040788444,-0.998324233355075,1.43948158667319,-1.40774122927606,-0.949717893456016,-0.927647421337396,-3.26561353183447,-2.45251792011966,-0.0876504419640712,1.45217262375749,1.90525314488039,-4.51752370867178
0.158288342526125,0.834198339863035,1.01909617212087,0,500,6,0.0540405318631837,0.610865475982416,-0.503090283469481,-0.483492812644107,0.141355464548499,0,-0.803479537320396,-0.953034848183477,0.168951919122445,2.86078589417061,-0.833905527590589,-0.893115920929137,-0.0284742368619505,-2.01430383131831,-1.08855788655908,0.193072045116972,1.45217262375749,1.90525314488039,-3.38903034360961
0,0,0.147918265806266,0,400,5,0,0.0886649997518794,-1.50190819804068,-1.35264188871192,-0.0454348176562275,0,-1.64540929072548,-1.08734040788443,-1.09007429149642,1.85204510830316,-1.43559093437219,-0.949717893456016,-0.971346296047921,-3.26561353183447,-2.65059662841491,-0.120610579424393,1.45217262375749,1.90543919424444,-4.54851714082544
0.869899493775572,4.1487194259504,4.29663769175667,11.3636363636364,400,6,0.296988587794375,2.57548571028057,-1.50190819804068,-1.35264188871192,-0.0454348176562275,0.464414965277135,-1.42565951515081,-1.08734040788444,-0.755876260685202,2.84883351362543,-1.32090879877171,-0.949717893456016,-0.791398958801541,-1.58566786553192,-2.36765442898791,-0.0729415179503702,1.45217262375749,1.90543919424444,-3.40086060325243
1.2894278344874,2.32190316238876,2.69539678354958,0,1010,27,0.440217926745879,1.61567169437784,0.755271469580225,0.557924576743596,0.734975306199007,0,0.97309664108937,0.293361257251794,1.57328535708569,2.91362078468721,0.803217480095021,0.0327188960354692,1.83496517034292,-0.0700273770689636,-1.15948799610057,0.0406786906466735,1.54414230190026,2.06127208407234,-0.734565413799595
0.675155820046225,2.13058942390681,2.4301239121645,1.61290322580645,810,10,0.230502000485602,1.45666212955273,0.205582304922897,0.0159753870533571,-0.7288424296862,0.0659169628135286,0.721829150994069,-0.930907985261409,-0.883217680871184,3.88220234583079,0.865122529065032,-1.11015740172733,-0.792015480088116,1.40220514716967,-0.127408838542417,-0.571650239423789,1.56116647636499,2.02317036217549,0.114807377472539
2.02537030888398,1.63441160019673,1.93394608845442,0,810,7,0.691472833471146,1.15924377911207,0.205582304922897,0.0159753870533571,-0.7288424296862,0,0.452279716835304,-1.04326909858709,-0.944675961971551,3.70731854785275,0.603823620668092,-1.20110458017811,-0.831010144830984,1.42258676512364,-0.141777449874519,-0.591250595403226,1.56116647636499,2.02317036217549,0.17890773293567
0,0,0.184897832257832,0,500,5,0,0.110831249689849,-1.50190819804068,-1.39170468894825,-1.2444334576882,0,-1.73056356412589,-1.13979275471576,-1.25120131163408,3.48228236745028,-1.468682302532,-1.00875432001027,-1.03258927602332,0.06601344535856,-2.69042739736575,-0.0968327948126919,1.43423527518354,2.03323368490887,-4.09483683706715
0.55199492233704,3.52824721051378,3.71314504277161,5.26315789473684,500,6,0.188454176175021,2.22572920593348,-0.503090283469481,-0.417923320832528,0.428819187143933,0.215097457602041,-1.62541379640074,-0.462322611314126,-1.09978505144595,1.87648641118019,-1.43216970005653,-0.433364504348712,-0.978350366575822,-2.15696659374733,-2.46321957241105,-0.0528010042419574,1.43423527518354,2.03323368490887,-3.21189970739778
0.110555247502553,0.198808730186284,0.383706562444116,0,500,5,0.0377441843155178,0.23000095409759,-1.50190819804068,-1.35264188871192,-0.0454348176562275,0,-1.54762488662849,-1.08734040788444,-0.941362625203213,1.9712770310371,-1.38897759073961,-0.949717893456016,-0.898205461837678,-3.153088201678,-2.48413319891817,-0.0930387963722112,1.46854453100134,2.04295198490695,-3.98234666269891
0.271793479115345,2.32028157200682,2.50517940426465,0,500,6,0.0927918249312275,1.50165180781974,-0.503090283469481,-0.397131099054202,0.490061880795358,0,-1.36205898700985,-0.722851507636441,-0.670453748162605,2.89405081298328,-1.28899951695566,-0.733404321108481,-0.741528474493044,-1.45074870154954,-2.22833875526184,-0.0667979604963936,1.46854453100134,2.04295198490695,-3.18437419203096
0.271789216799945,0.269401584047779,1.01638882636942,0,2020,25,0.092790369752738,0.609242641851203,-0.503090283469481,-0.840441017429709,0.478093082046828,0,0.187571529233239,-1.01702997435755,1.257589569841,4.70045023136694,0.0109468249181219,-1.35753213357557,1.14462696339187,1.83246345522445,0.329793754529675,-0.184486904677856,0.727308061203854,1.82284354446003,2.35253701379788
1.22937239435832,3.61045821965122,3.76022546378006,0,405,10,0.419714661160687,2.25395009869665,0.205582304922897,-0.0633716524242547,-1.28865686383191,0,0.276296873400984,-1.02698860028315,-0.876488543161369,3.7218337839363,0.480384047906407,-1.44342137784888,-0.748283335771422,-0.395198210766867,0.410765087464141,0.42115693448668,1.54335958123521,1.95449174791136,-0.760982485167934
0.530249584654174,1.80669554380873,1.95646278793757,0,405,10,0.181030195386716,1.17274071367391,-0.503090283469481,-0.729708611377635,-1.57291062895632,0,0.0539237563933436,-0.89540456462127,-0.919019353240621,3.50471397569894,0.349032804380119,-1.15878474862054,-0.761812844494948,-0.318469499228164,0.392553825464449,0.349103753081105,1.58764852553234,1.95440639403551,-0.755982692660387
0.700462738711438,0.782145436850334,0.933761659301756,0,410,15,0.239141925085613,0.559714358730657,-1.50190819804068,-2.41097471960154,-0.0454348176562275,0,-0.760845412713593,-2.50843772740443,0.255180807787337,4.81670851719281,-0.773481040985356,-2.54919842385226,0.0675680183358799,-0.0388073649445806,0.38694169757777,-0.212840116322628,1.41955926271395,1.83094332829763,0.832202504624583
0.618663237301198,1.55340550730686,1.70502172975828,0,410,15,0.211215114482848,1.02202219869159,0.205582304922897,0.0712630174287761,0.245014690976006,0,0.46743624494731,-0.0650102123119433,0.534596339912416,3.00813540667486,0.237112884022584,-0.170022201384837,0.298560103628704,-0.658237167301798,-0.268851727282093,0.309420332844373,1.50741965736524,1.94401868659878,-0.584723286728755
0.462564733687443,1.8606332251899,2.23042888970556,0,1000,10,0.157922205960907,1.33696116483237,-0.503090283469481,-0.729708611377635,-1.57291062895632,0,-0.377327904509757,-0.977814678711863,-1.02154634413571,2.68128707870323,-0.517668988963067,-1.06093644959276,-0.881408487509674,1.36635181183403,0.17569036259868,0.514968528088333,1.3133701591562,2.0256602265906,-0.297159622003643
0.741898323405466,2.69592661602122,2.84384488182749,27.2727272727273,400,10,0.253288267129454,1.70465428571119,-0.503090283469481,-0.553859604527444,0.0647523508616725,1.11459591666512,0.0868922663001326,-0.863557510929948,1.43948250172956,2.82252116860229,0.415075079002512,-0.837997447749493,1.88890000973199,-0.43724574559104,-0.747412456571559,0.26209892541586,1.52816175498893,1.10450565853464,-0.871953522241686
0.25817291090392,1.32643816020585,1.62597264846354,11.1111111111111,810,10,0.0881416862117403,0.974638687702054,-1.50190819804068,-2.05306720242008,-1.76554683222452,0.454094632715419,-0.63520478505437,-2.02785033706988,-1.04778538515642,4.59561271890999,-0.632432606046313,-2.00828531154431,-0.888608048214556,0.642052459931133,0.531483124729029,0.39547778342042,1.34761418825191,1.414142392849,-0.548422775635323
0.6862195365543,2.42142604349854,2.72096053175623,5,810,10,0.234279215629422,1.63099508744254,-1.50190819804068,-2.05306720242008,-1.76554683222452,0.204342584721939,-0.0205599489939825,-2.02785033706988,-0.927879783004153,4.22408902104746,0.317534864273796,-2.00828531154431,-0.76429519557195,0.994414611272123,0.560854110061983,0.381794021058583,1.3325468154498,1.40073858684242,-0.470720646361823
0.515413799924613,1.0396845120176,1.33921900027529,0,810,10,0.175965174901958,0.802753139917429,-1.50190819804068,-2.05306720242008,-1.76554683222452,0,-0.550571210858162,-2.02785033706988,-1.03127497283223,4.52011856405485,-0.529152673053669,-2.0082853115443,-0.873096058828395,0.860113036302747,0.519523757221263,0.40099667179166,1.37657485285857,1.41836290744596,-0.439078315886706
0.660386110873623,2.1783319873838,2.36433920663518,0,503,10,0.22545953856823,1.41722953569665,-0.503090283469481,-0.729708611377635,-1.57291062895632,0,-1.28140130876417,-1.03193215577804,-1.17597691959226,3.25119826917287,-1.24486842555435,-1.28558701118882,-0.992320925016394,-0.1820740095634,0.71069368048813,0.248781035206787,1.51987796128387,1.16021035407474,-0.610364375406796
0.392239792214544,1.8644178985092,2.04931573076703,0,500,17,0.13391287476322,1.22839851974715,-0.503090283469481,-0.882669830946056,-1.46338899742032,0,-0.466236912304067,-1.53794585740637,-1.0200293229528,2.99905244231134,-0.651459085604439,-1.73708484538354,-0.893904639701862,-1.19484916839224,0.690322058900451,0.34303598840593,1.49241751128521,1.13387125849775,-0.414021667321867
0.416280995477847,1.50519873064631,1.804733218904,6.66666666666667,810,17,0.142120676994552,1.08179114684803,-1.50190819804068,-2.05306720242008,-1.76554683222452,0.272456779629252,-1.09989624727487,-2.02785033706988,-1.13843791540413,3.55023371588468,-1.09088743289257,-2.00828531154431,-0.964222274547263,0.20491800834554,0.687020798988197,0.320842223955314,1.45973892351959,1.11407752844368,-0.375748883791081
1.22699486754666,1.77050618756952,2.07004067582721,18.1818181818182,810,17,0.418902960113278,1.24082144289732,-0.503090283469481,-0.729708611377635,-1.57291062895632,0.743063944443414,-1.01752460950119,-1.38171612843432,-1.12524708540599,3.07199030729089,-1.05027012152565,-1.63570021586115,-0.957170904323448,0.605395586993161,0.696486575245316,0.284373520315809,1.46273935273559,1.12327257659247,-0.362672142873931
0.392177797713766,1.51941565479804,1.81895014305573,0,810,17,0.133891709491405,1.09031303945889,0.755271469580225,0.543519882367789,-1.05332782887668,0,-1.23086108515504,0.193597623992448,-1.16973837373731,3.50348772229168,-1.2604254076549,-0.0265297659674463,-0.996780992394412,0.286828380646405,0.817688876838296,0.267593297493795,1.4718058671057,1.12193996490937,-0.329073756974908
0.467638800672454,1.55616849786933,1.85570298612702,18.1818181818182,810,17,0.159654521014583,1.11234338712444,0.205582304922897,-0.0633716524242547,-1.28865686383191,0.743063944443414,0.12084418980386,-0.164434557446264,-0.929287280444736,3.41657260795157,-0.280318526692048,-0.346567727926613,-0.843873176432696,0.0775923334322153,0.667356792168703,0.229373548161854,1.47598037731927,1.12555888441744,-0.298560862552188
