AGMRsd,ANMRcsd,logm.SDIs,logCVDBH_sc,DeadBioDmgsd,logm.SDIsd,logCVDBHsd,logFDq0s,loghillPDq0_sc,loghillDivq0_sc,logFDq1s,loghillPDq1_sc,loghillDivq1_sc,logFDq2s,loghillPDq2_sc,loghillDivq2_sc,logPC1s,logPC2s,MATave_sc,CMIave_sc,logSA_sc,y_m_x_m03,DeadBioDmg_sc
0.233877114842529,0.932664717077584,1.27540360866099,3.43899150439382,1.53256938541454,12.3773031943557,3.43899150439382,-2.41097471960154,-0.0454348176562275,-1.50190819804068,-2.50843772740443,1.448404020236,0.0237508714405196,-2.54919842385226,1.92309223338005,0.409062045764044,0.254025788860639,0.23650248451174,1.43827933195294,1.99387533889135,0.74460682369054,568.5_159.6,1.53256938541454
0.235026507805539,2.73961864048127,0.862699932932779,3.45339979550139,0.0238997175113379,11.9645995186275,3.45339979550139,-2.41097471960154,-0.0454348176562275,-1.50190819804068,-2.50843772740443,1.29170617443418,-0.0792847938636854,-2.54919842385226,1.59871724751116,0.20233480720598,0.383548486220417,-0.200392418339496,0.450094492333798,2.53046238129853,-1.01583774805602,546.6_150.3,0.0238997175113379
0.252949721175635,2.27827732789119,0.81473569492242,3.31380432174105,0,11.9166352806171,3.31380432174105,-2.41097471960154,-0.0454348176562275,-1.50190819804068,-2.50843772740443,-0.0072735068888918,-0.933420567057612,-2.54919842385226,-0.202759551664778,-0.945763351542236,0.443600022846912,-0.429405412345288,0.393021110507611,2.51479131532339,-0.881624511074954,546.6_150.3,0
0.295932214930104,2.48977403720057,1.09149859183854,3.38792256442285,0.0398717238481832,12.1933981775332,3.38792256442285,-2.41097471960154,-0.0454348176562275,-1.50190819804068,-2.50843772740443,0.888696545249485,-0.344281195406823,-2.54919842385226,0.896225085483652,-0.245370074770717,0.404457644549841,-0.27800518282499,0.393608151006395,2.516450598196,-1.03068723199169,546.3_150.3,0.0398717238481832
0.195696151617042,2.13276292286915,0.329828756324766,3.4855574055461,0.387175423683674,11.4317283420195,3.4855574055461,-2.41097471960154,-0.0454348176562275,-1.50190819804068,-2.50843772740443,-0.302902787751148,-1.12780970802619,-2.54919842385226,-0.465694669800784,-1.11333438278741,0.433378204042731,-0.389068669768343,0.374822855045318,2.51004413500551,-1.12993121560238,546.3_150.3,0.387175423683674
0.372340093354948,2.07431092452461,0.81944759129654,2.96754121231216,0.572159237221429,11.9213471769912,2.96754121231216,-2.41097471960154,-0.0454348176562275,-1.50190819804068,-2.50843772740443,1.2449837266792,-0.110006840260948,-2.54919842385226,1.50819999375513,0.144647307472558,0.362326319286567,-0.123796098218523,0.488708711809346,2.54907172579104,0.720480191994612,545.7_150.9,0.572159237221429
0.156433202373555,1.18719480587551,0.587921289886596,2.62574912242055,0,11.6898208755813,2.62574912242055,-0.673839009715113,0.490061880795358,-0.503090283469481,-0.851207929359387,-1.03474197122829,-1.39021358367924,-0.786037342364128,-0.929863338353632,-1.30393332359903,0.148543014781452,0.473946622295995,0.510494436986427,2.55640443335443,0.453217019030526,545.7_150.9,0
0.04877764413718,0.824254654933139,0.825195229445179,3.26589161703168,0,11.9270948151399,3.26589161703168,-0.673839009715113,0.490061880795358,-0.503090283469481,-0.466844859459601,0.819077540835361,0.458301983545279,-0.387749809456209,0.530697236399361,0.463343300837396,0.188409197386173,0.180627584369896,0.502471550169716,2.55293921835123,0.477291230749374,545.4_150.9,0
0.249508772101219,1.69948659115162,0.724753138050793,3.15844869114751,0,11.8266527237455,3.15844869114751,0.095965825131369,0.582536087074181,0.205582304922897,0.0534255523682453,-0.0236424720374518,0.61784356853663,-0.0290950694016965,-0.0604564446554902,0.766174599105168,-0.250948453828644,-1.5218555618872,1.54577296995244,2.03360412684808,0.0209678432706313,605.1_155.7,0
0.26390668476855,0.90139541043082,1.83246345522445,5.82323225946283,0,12.9343630409192,5.82323225946283,-0.833244813136355,0.478093082046828,-0.503090283469481,-1.89924787072105,1.45034670388395,0.0269333113552436,-2.22272513773572,1.92386345412282,0.409987137875943,0.422620689981156,-0.349467591546528,0.71426271678644,2.11901866043051,2.35253701379788,643.5_141.9,0
0.101084734816178,1.51135880260559,-0.659515609794394,2.93591654348592,0,10.4423839759003,2.93591654348592,-0.564735500707292,0.478093082046828,-0.503090283469481,-0.640353556055106,0.733694478664263,-0.274316531998019,-0.568140871746531,0.478864543650485,-0.479487814428893,0.109742444949938,0.50920801379763,1.20378926604992,2.43409931979225,-1.34138841246669,677.1_136.2,0
0.408161596994938,2.27842138826603,0.832127599919132,4.17505856791213,0,11.9340271856138,4.17505856791213,-2.41097471960154,-0.0454348176562275,-1.50190819804068,-2.50843772740443,0.97239552079762,-0.289245469888366,-2.54919842385226,1.02871186463752,-0.160935000572372,0.384794149614887,-0.204955484696564,1.0267639423056,1.97052329757565,-0.404383467807877,708.3_141.9,0
0.244671717965695,0.792258135352553,-0.42100831941288,2.41650951447618,0,10.6808912662818,2.41650951447618,-0.290157151397698,0.428819187143933,-0.503090283469481,-0.211696894513328,0.177649940748108,-0.766884701534819,-0.121264194718513,-0.039884307317914,-0.825308640154973,-2.28390103595069,-0.0408216534128003,1.81228935640021,4.67191508919626,-0.54244206519299,641.1_112.2,0
0.320437161119513,1.28146164202904,1.07994870390404,3.03806909981764,1.70285487268282,12.1818482895987,3.03806909981764,-1.67568531016063,-1.91171594102795,-1.50190819804068,-1.52111334481907,-1.1980164441801,-1.14938139957941,-1.43794016909447,-0.999024224698601,-1.13032232880987,0.133528793910713,0.526971016295151,1.60806448954559,2.29069980840811,0.259181156151186,765.9_140.1,1.70285487268282
0.244951371298453,1.0501146825812,1.04242219533407,3.18950181727056,0,12.1443217810288,3.18950181727056,-2.05306720242008,-1.76554683222452,-1.50190819804068,-2.02785033706987,-1.16090384753988,-1.21505824910514,-2.00828531154431,-0.980309031106816,-1.18014066207425,0.169467742177324,0.549942479565571,1.60878198348855,2.28899560079416,0.343705594465436,766.2_140.1,0
0.190866360776609,1.52989334736608,1.57633779051122,2.90761210620217,0,12.6782373762059,2.90761210620217,-0.00872392011490834,0.570930727069827,0.205582304922897,-0.090756722526546,-0.428025123436803,-1.0355733732148,-0.0489240894349999,-0.597879237077074,-1.1425690873261,0.0128289761804765,0.447839907410398,1.61947916591083,2.29239452149844,-0.209761938801727,766.5_139.2,0
0.0542727790665319,0.688309607047897,1.36621064622252,2.17407367597677,0,12.4681102319172,2.17407367597677,-0.729708611377635,-1.57291062895632,-0.503090283469481,-0.897031834657306,-1.18692101160329,-1.32021186657015,-0.879120080397002,-0.999712919071419,-1.27493228321526,0.161647027193705,0.521323789190309,1.60558587410628,2.27824774204787,0.320229662814224,766.2_138.9,0
0.336549428035251,2.04605431259992,1.00884134066042,3.17224105220783,0.255428230902423,12.1107409263551,3.17224105220783,-0.729708611377635,-1.57291062895632,-0.503090283469481,-0.993062202124199,-0.982998863327478,0.358237086845841,-1.10943916423788,-0.847280586132489,0.466096024337938,-0.0622199826873584,-0.323578414016898,1.43071303219084,2.00906949603892,0.189015347568012,761.4_135.9,0.255428230902423
0.212597490291161,1.5151658962008,1.02897609895127,4.45798127058645,0,12.130875684646,4.45798127058645,-0.729708611377635,-1.57291062895632,-0.503090283469481,-0.549411957858931,-0.819736524121077,0.992359775743258,-0.537941278001991,-0.715888045022378,1.36094962715539,0.121147198355234,0.113586117465866,1.40488325024436,1.99163456939105,-0.198638780208718,761.7_135.9,0
0.0904629617993077,1.51487648761488,1.11928565611086,4.47556912011112,0.194611985449465,12.2211852418056,4.47556912011112,-0.729708611377635,-1.57291062895632,-0.503090283469481,-0.418187305637672,-0.809657403617423,1.02553179043534,-0.348159384586808,-0.705775620371251,1.42590243579082,0.111910226266297,-0.0892448538459122,1.51433368990647,2.04116428450001,0.297124095026492,759_135.6,0.194611985449465
0.145363250638481,1.4532236323907,1.06094373479395,3.89005392605944,0,12.1628433204887,3.89005392605944,0.144008027421721,-1.28865687082263,0.205582304922897,-0.124574019059252,-0.786036466473202,0.964206830607675,-0.253752301634729,-0.712030101893055,1.03979357475499,0.251148256440681,0.292326671337008,1.39686036342765,2.04334932849072,-0.224286301900578,757.5_136.8,0
0.192476661213547,1.59172643623642,1.583525522953,4.26295634747649,0,12.6854251086477,4.26295634747649,0.0712630174287761,0.245014690976006,0.205582304922897,0.280159797845298,-0.436743970251452,1.07817926575461,0.261052435239526,-0.538046626647828,1.23120311294521,0.154151083158502,0.101227471399124,1.31924056414404,2.00871479621101,-0.245223119224385,757.2_136.8,0
0.417228050155617,2.47273832853772,1.48051108678871,4.54638209605395,0.314373207264521,12.5824106724834,4.54638209605395,-0.729708611377635,-1.57291062895632,-0.503090283469481,-0.710186193957494,-0.851559977626106,0.951173606155942,-0.808556475524318,-0.748700996855666,1.28239282060915,-0.017279327613619,-0.291044591946258,1.2619062754295,1.93413426330688,-0.0667588700107654,756.9_136.8,0.314373207264521
0.103383478354712,1.24413093857447,0.846025339514658,4.00578758894243,0,11.9479249252094,4.00578758894243,-2.05306720242008,-1.76554683222452,-1.50190819804068,-2.02785033706987,-0.919380184170187,0.0230096127121271,-2.00828531154431,-0.754464852207606,0.407496494916015,0.360061981753271,0.471768775825689,1.47513242993214,2.07939247756829,-0.194147240182429,765.9_138.3,0
0.14019623356688,1.35935908534009,-1.73098906363253,2.56683060912015,0.583835956348397,9.37091052206218,2.56683060912015,-0.483492812644107,0.141355464548499,-0.503090283469481,-0.770848640653946,-0.0976164571702157,-0.965537788982427,-0.775303884548089,-0.29285047029117,-1.0018704342871,-1.82933571133269,0.0219023282897825,1.44160589477938,1.87115989401938,-3.32869323697747,769.2_133.8,0.583835956348397
0,0.0886649997518794,-3.26561353183447,1.60786340246371,0,7.83628605386024,1.60786340246371,-0.49046795856167,0.141355460205045,-0.503090283469481,-0.783113670322014,-0.461090971516744,-1.20679219062074,-0.771050599708216,-0.593780198176133,-1.19421825751305,-2.23180353600888,-0.0423533800866295,1.41864608860473,1.85990677046536,-4.31671514828401,769.2_133.8,0
0.496037778945718,2.58178733554103,-2.21841934510463,2.69280916312753,0,8.88348024059007,2.69280916312753,-0.483492812644107,0.141355464548499,-0.503090283469481,-0.914487387532938,0.304843661640901,-0.707255543981495,-0.871948920097536,0.118042639589252,-0.739847033039151,-1.24399784973222,0.153853320864448,1.41864608860473,1.85990677046536,-3.3556162596816,769.2_133.8,0
0,0.110831249689849,-3.26561353183447,2.08174573160535,0,7.83628605386024,2.08174573160535,-1.35264188871192,-0.0454348176562275,-1.50190819804068,-1.08734040788444,-0.498978709211954,-1.25673817487569,-0.949717893456014,-0.61782399611575,-1.2102878375939,-2.08350965795524,-0.0210065074589169,1.4162979266096,1.84608776041661,-4.44211056409064,772.5_135,0
0.24156911481096,1.61912619161106,-1.8096990278071,2.91863480709765,0.215097457602041,9.2922005578876,2.91863480709765,-1.35264188871192,-0.0454348176562275,-1.50190819804068,-1.08734040788444,0.0854184456352272,-0.872471567102962,-0.949717893456016,-0.111470472052728,-0.887583959909562,-1.32485820923419,0.139780286248828,1.4162979266096,1.84608776041661,-3.3957817816795,772.5_135,0.215097457602041
0.0502434085586112,0.654406309440482,-2.38190628861674,2.1844951199215,0,8.71999329707796,2.1844951199215,-1.35264188871192,-0.0454348176562275,-1.50190819804068,-1.08734040788444,-0.999695840242002,-1.58598151871937,-0.949717893456016,-0.928335476614293,-1.40817973339498,-2.39517972803548,-0.0777517581308145,1.43149575285589,1.85067115416632,-3.41617618457238,773.4_135,0
0,0.0886649997518794,-2.62778755093593,2.4812134778252,0,8.47411203475877,2.4812134778252,-1.35264188871192,-0.0454348176562275,-1.50190819804068,-1.08734040788443,-1.18669310598214,-1.70894037362263,-0.949717893456016,-1.01145196676857,-1.46115065666823,-2.6598886062046,-0.122110704012558,1.42719078919814,1.88011747442584,-4.51240526035807,772.2_135.3,0
0.139150012753391,1.51824831281161,-2.76936180091544,2.89526828323527,0,8.33253778477927,2.89526828323527,-0.483492812644107,0.141355464548499,-0.503090283469481,-0.743627620278465,-0.641929124973948,-1.33637568264639,-0.753750050424395,-0.720088316404077,-1.27518231043073,-1.91539796773028,0.0044132215265349,1.42719078919814,1.88011747442584,-3.41617618457238,772.2_135.3,0
0,0.110831249689849,-3.26561353183447,1.62075151796518,0,7.83628605386024,1.62075151796518,-1.35264188871192,-0.0454348176562275,-1.50190819804068,-1.08734040788444,-0.843031842199476,-1.48296810979258,-0.949717893456016,-0.843593232437212,-1.35417270174604,-2.30170969036884,-0.0612613433687701,1.43482231568233,1.88670816372577,-4.36948083618608,771.9_135.3,0
0.0993162660335528,1.32323783234718,-2.18922638424311,2.78726629224681,1.36228389814626,8.91267320145159,2.78726629224681,-0.483492812644107,0.141355464548499,-0.503090283469481,-0.947255921359752,0.456507715323788,-0.606111859886391,-0.890105606849685,0.295712571994568,-0.626221371324144,-1.05363775004119,0.201579511010758,1.43482231568233,1.88670816372577,-3.43161188932553,771.9_135.3,1.36228389814626
0.219701841976535,2.16296831075927,-2.23960951840567,2.30272881471071,0.340570974536564,8.86229006728904,2.30272881471071,-1.35264188871192,-0.0454348176562275,-1.50190819804068,-1.08734040788444,-1.22238649260671,-1.73241033148328,-0.949717893456016,-1.02422128128912,-1.46928866127437,-2.67511348123214,-0.124559894056517,1.44715016615678,1.89809032739077,-3.38566329014966,771.9_135.3,0.340570974536564
0.0423144552463934,0.421427695941027,-3.26561353183447,1.43948158667319,0,7.83628605386024,1.43948158667319,-1.35264188871192,-0.0454348176562275,-1.50190819804068,-1.08734040788444,-0.998324233355075,-1.58507962739208,-0.949717893456016,-0.927647421337396,-1.40774122927606,-2.45251792011966,-0.0876504419640712,1.45217262375749,1.90525314488039,-4.51752370867178,771.6_135.3,0
0.0540405318631837,0.610865475982416,-2.01430383131831,2.86078589417061,0,9.0875957543764,2.86078589417061,-0.483492812644107,0.141355464548499,-0.503090283469481,-0.953034848183477,0.168951919122445,-0.803479537320396,-0.893115920929137,-0.0284742368619505,-0.833905527590589,-1.08855788655908,0.193072045116972,1.45217262375749,1.90525314488039,-3.38903034360961,771.6_135.3,0
0,0.0886649997518794,-3.26561353183447,1.85204510830316,0,7.83628605386024,1.85204510830316,-1.35264188871192,-0.0454348176562275,-1.50190819804068,-1.08734040788443,-1.09007429149642,-1.64540929072548,-0.949717893456016,-0.971346296047921,-1.43559093437219,-2.65059662841491,-0.120610579424393,1.45217262375749,1.90543919424444,-4.54851714082544,771.6_135.3,0
0.296988587794375,2.57548571028057,-1.58566786553192,2.84883351362543,0.464414965277135,9.51623172016278,2.84883351362543,-1.35264188871192,-0.0454348176562275,-1.50190819804068,-1.08734040788444,-0.755876260685202,-1.42565951515081,-0.949717893456016,-0.791398958801541,-1.32090879877171,-2.36765442898791,-0.0729415179503702,1.45217262375749,1.90543919424444,-3.40086060325243,771.6_135.3,0.464414965277135
0.440217926745879,1.61567169437784,-0.0700273770689636,2.91362078468721,0,11.0318722086257,2.91362078468721,0.557924576743596,0.734975306199007,0.755271469580225,0.293361257251794,1.57328535708569,0.97309664108937,0.0327188960354692,1.83496517034292,0.803217480095021,-1.15948799610057,0.0406786906466735,1.54414230190026,2.06127208407234,-0.734565413799595,753_135.3,0
0.230502000485602,1.45666212955273,1.40220514716967,3.88220234583079,0.0659169628135286,12.5041047328644,3.88220234583079,0.0159753870533571,-0.7288424296862,0.205582304922897,-0.930907985261409,-0.883217680871184,0.721829150994069,-1.11015740172733,-0.792015480088116,0.865122529065032,-0.127408838542417,-0.571650239423789,1.56116647636499,2.02317036217549,0.114807377472539,751.5_134.7,0.0659169628135286
0.691472833471146,1.15924377911207,1.42258676512364,3.70731854785275,0,12.5244863508183,3.70731854785275,0.0159753870533571,-0.7288424296862,0.205582304922897,-1.04326909858709,-0.944675961971551,0.452279716835304,-1.20110458017811,-0.831010144830984,0.603823620668092,-0.141777449874519,-0.591250595403226,1.56116647636499,2.02317036217549,0.17890773293567,751.5_134.7,0
0,0.110831249689849,0.06601344535856,3.48228236745028,0,11.1679130310533,3.48228236745028,-1.39170468894825,-1.2444334576882,-1.50190819804068,-1.13979275471576,-1.25120131163408,-1.73056356412589,-1.00875432001027,-1.03258927602332,-1.468682302532,-2.69042739736575,-0.0968327948126919,1.43423527518354,2.03323368490887,-4.09483683706715,753.6_135.3,0
0.188454176175021,2.22572920593348,-2.15696659374733,1.87648641118019,0.215097457602041,8.94493299194737,1.87648641118019,-0.417923320832528,0.428819187143933,-0.503090283469481,-0.462322611314126,-1.09978505144595,-1.62541379640074,-0.433364504348712,-0.978350366575822,-1.43216970005653,-2.46321957241105,-0.0528010042419574,1.43423527518354,2.03323368490887,-3.21189970739778,753.6_135.3,0.215097457602041
0.0377441843155178,0.23000095409759,-3.153088201678,1.9712770310371,0,7.9488113840167,1.9712770310371,-1.35264188871192,-0.0454348176562275,-1.50190819804068,-1.08734040788444,-0.941362625203213,-1.54762488662849,-0.949717893456016,-0.898205461837678,-1.38897759073961,-2.48413319891817,-0.0930387963722112,1.46854453100134,2.04295198490695,-3.98234666269891,753.9_135.3,0
0.0927918249312275,1.50165180781974,-1.45074870154954,2.89405081298328,0,9.65115088414517,2.89405081298328,-0.397131099054202,0.490061880795358,-0.503090283469481,-0.722851507636441,-0.670453748162605,-1.36205898700985,-0.733404321108481,-0.741528474493044,-1.28899951695566,-2.22833875526184,-0.0667979604963936,1.46854453100134,2.04295198490695,-3.18437419203096,753.9_135.3,0
0.092790369752738,0.609242641851203,1.83246345522445,4.70045023136694,0,12.9343630409192,4.70045023136694,-0.840441017429709,0.478093082046828,-0.503090283469481,-1.01702997435755,1.257589569841,0.187571529233239,-1.35753213357557,1.14462696339187,0.0109468249181219,0.329793754529675,-0.184486904677856,0.727308061203854,1.82284354446003,2.35253701379788,722.4_132.3,0
0.419714661160687,2.25395009869665,-0.395198210766867,3.7218337839363,0,10.7067013749278,3.7218337839363,-0.0633716524242547,-1.28865686383191,0.205582304922897,-1.02698860028315,-0.876488543161369,0.276296873400984,-1.44342137784888,-0.748283335771422,0.480384047906407,0.410765087464141,0.42115693448668,1.54335958123521,1.95449174791136,-0.760982485167934,742.5_132.6,0
0.181030195386716,1.17274071367391,-0.318469499228164,3.50471397569894,0,10.7834300864665,3.50471397569894,-0.729708611377635,-1.57291062895632,-0.503090283469481,-0.89540456462127,-0.919019353240621,0.0539237563933436,-1.15878474862054,-0.761812844494948,0.349032804380119,0.392553825464449,0.349103753081105,1.58764852553234,1.95440639403551,-0.755982692660387,743.4_132,0
0.239141925085613,0.559714358730657,-0.0388073649445806,4.81670851719281,0,11.0630922207501,4.81670851719281,-2.41097471960154,-0.0454348176562275,-1.50190819804068,-2.50843772740443,0.255180807787337,-0.760845412713593,-2.54919842385226,0.0675680183358799,-0.773481040985356,0.38694169757777,-0.212840116322628,1.41955926271395,1.83094332829763,0.832202504624583,739.8_128.1,0
0.211215114482848,1.02202219869159,-0.658237167301798,3.00813540667486,0,10.4436624183929,3.00813540667486,0.0712630174287761,0.245014690976006,0.205582304922897,-0.0650102123119433,0.534596339912416,0.46743624494731,-0.170022201384837,0.298560103628704,0.237112884022584,-0.268851727282093,0.309420332844373,1.50741965736524,1.94401868659878,-0.584723286728755,745.2_132.9,0
0.157922205960907,1.33696116483237,1.36635181183403,2.68128707870323,0,12.4682513975287,2.68128707870323,-0.729708611377635,-1.57291062895632,-0.503090283469481,-0.977814678711863,-1.02154634413571,-0.377327904509757,-1.06093644959276,-0.881408487509674,-0.517668988963067,0.17569036259868,0.514968528088333,1.3133701591562,2.0256602265906,-0.297159622003643,741.6_134.4,0
0.253288267129454,1.70465428571119,-0.43724574559104,2.82252116860229,1.11459591666512,10.6646538401037,2.82252116860229,-0.553859604527444,0.0647523508616725,-0.503090283469481,-0.863557510929948,1.43948250172956,0.0868922663001326,-0.837997447749493,1.88890000973199,0.415075079002512,-0.747412456571559,0.26209892541586,1.52816175498893,1.10450565853464,-0.871953522241686,761.4_117,1.11459591666512
0.0881416862117403,0.974638687702054,0.642052459931133,4.59561271890999,0.454094632715419,11.7439520456258,4.59561271890999,-2.05306720242008,-1.76554683222452,-1.50190819804068,-2.02785033706988,-1.04778538515642,-0.63520478505437,-2.00828531154431,-0.888608048214556,-0.632432606046313,0.531483124729029,0.39547778342042,1.34761418825191,1.414142392849,-0.548422775635323,771.9_127.5,0.454094632715419
0.234279215629422,1.63099508744254,0.994414611272123,4.22408902104746,0.204342584721939,12.0963141969668,4.22408902104746,-2.05306720242008,-1.76554683222452,-1.50190819804068,-2.02785033706988,-0.927879783004153,-0.0205599489939825,-2.00828531154431,-0.76429519557195,0.317534864273796,0.560854110061983,0.381794021058583,1.3325468154498,1.40073858684242,-0.470720646361823,772.2_127.5,0.204342584721939
0.175965174901958,0.802753139917429,0.860113036302747,4.52011856405485,0,11.9620126219974,4.52011856405485,-2.05306720242008,-1.76554683222452,-1.50190819804068,-2.02785033706988,-1.03127497283223,-0.550571210858162,-2.0082853115443,-0.873096058828395,-0.529152673053669,0.519523757221263,0.40099667179166,1.37657485285857,1.41836290744596,-0.439078315886706,772.8_127.5,0
0.22545953856823,1.41722953569665,-0.1820740095634,3.25119826917287,0,10.9198255761313,3.25119826917287,-0.729708611377635,-1.57291062895632,-0.503090283469481,-1.03193215577804,-1.17597691959226,-1.28140130876417,-1.28558701118882,-0.992320925016394,-1.24486842555435,0.71069368048813,0.248781035206787,1.51987796128387,1.16021035407474,-0.610364375406796,772.8_117.6,0
0.13391287476322,1.22839851974715,-1.19484916839224,2.99905244231134,0,9.90705041730246,2.99905244231134,-0.882669830946056,-1.46338899742032,-0.503090283469481,-1.53794585740637,-1.0200293229528,-0.466236912304067,-1.73708484538354,-0.893904639701862,-0.651459085604439,0.690322058900451,0.34303598840593,1.49241751128521,1.13387125849775,-0.414021667321867,772.5_117.9,0
0.142120676994552,1.08179114684803,0.20491800834554,3.55023371588468,0.272456779629252,11.3068175940402,3.55023371588468,-2.05306720242008,-1.76554683222452,-1.50190819804068,-2.02785033706988,-1.13843791540413,-1.09989624727487,-2.00828531154431,-0.964222274547263,-1.09088743289257,0.687020798988197,0.320842223955314,1.45973892351959,1.11407752844368,-0.375748883791081,771.9_115.2,0.272456779629252
0.418902960113278,1.24082144289732,0.605395586993161,3.07199030729089,0.743063944443414,11.7072951726879,3.07199030729089,-0.729708611377635,-1.57291062895632,-0.503090283469481,-1.38171612843432,-1.12524708540599,-1.01752460950119,-1.63570021586115,-0.957170904323448,-1.05027012152565,0.696486575245316,0.284373520315809,1.46273935273559,1.12327257659247,-0.362672142873931,772.2_115.2,0.743063944443414
0.133891709491405,1.09031303945889,0.286828380646405,3.50348772229168,0,11.3887279663411,3.50348772229168,0.543519882367789,-1.05332782887668,0.755271469580225,0.193597623992448,-1.16973837373731,-1.23086108515504,-0.0265297659674463,-0.996780992394412,-1.2604254076549,0.817688876838296,0.267593297493795,1.4718058671057,1.12193996490937,-0.329073756974908,772.5_115.2,0
0.159654521014583,1.11234338712444,0.0775923334322153,3.41657260795157,0.743063944443414,11.1794919191269,3.41657260795157,-0.0633716524242547,-1.28865686383191,0.205582304922897,-0.164434557446264,-0.929287280444736,0.12084418980386,-0.346567727926613,-0.843873176432696,-0.280318526692048,0.667356792168703,0.229373548161854,1.47598037731927,1.12555888441744,-0.298560862552188,772.8_115.2,0.743063944443414
0.0960696781664139,1.03385921316396,-0.045437576315956,3.16972165542413,0,11.0564620093787,3.16972165542413,-2.05306720242008,-1.76554683222452,-1.50190819804068,-2.02785033706988,-1.15850552163091,-1.20276425609158,-2.00828531154431,-0.978645764390974,-1.17103153125168,0.754586960508836,0.286686021250519,1.47376266876831,1.13734402903862,-0.309404098066392,771.9_117.9,0
